loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3763,1, Not Graduate, No,299759,706184,8,787,0,0,864412,97528, Approved
2776,0, Graduate, No,5196512,18836015,7,655,9036635,1596760,14355807,4993491, Approved
2363,3, Graduate, Yes,6135616,19751479,16,398,2994586,5662467,16283047,7287320, Rejected
1102,2, Not Graduate, Yes,4145481,10918631,8,832,5942632,3033571,13347640,4932759, Approved
3872,0, Not Graduate, Yes,8728737,25974008,4,418,11465737,4086518,23521927,9101986, Rejected
1748,4, Not Graduate, Yes,3529443,12367131,8,336,7952832,97174,12663108,2547125, Rejected
4048,3, Not Graduate, No,6057358,23797438,8,512,10975771,11550230,15589037,3359799, Rejected
1437,3, Graduate, No,5344454,13805614,6,718,7193303,4064460,18843868,5275418, Approved
3403,3, Not Graduate, Yes,9454965,27392881,8,546,12741026,8532303,33764709,4584858, Rejected
2619,2, Not Graduate, Yes,3729087,16226198,14,743,11401815,2753009,10616713,3609480, Approved
2400,4, Not Graduate, No,3092618,10444399,1,831,7368862,2420072,11513460,2817096, Approved
1396,4, Graduate, No,4882591,12792653,14,457,988281,4230590,14192877,6173504, Rejected
158,5, Not Graduate, Yes,9912064,31070950,6,329,5517057,18129261,28348189,8040373, Rejected
3413,1, Not Graduate, Yes,4830928,16677219,21,836,2102835,2518198,10178516,3987418, Approved
2723,1, Graduate, No,1048551,3811497,4,546,967399,1257627,3738626,948210, Approved
1758,5, Not Graduate, No,5601586,21967848,12,622,15460932,1106060,20553096,5608051, Approved
846,1, Graduate, Yes,571728,1895153,8,856,1065554,630148,2229245,837785, Approved
3665,4, Not Graduate, No,1911307,4082701,10,396,454667,1363071,5207632,870843, Rejected
460,2, Graduate, No,3296276,12018234,10,445,6989508,1916082,7729591,4521044, Rejected
3653,4, Not Graduate, Yes,7988113,18960169,13,935,23688058,5599026,23053337,13276149, Approved
1070,2, Graduate, Yes,8747857,31624269,5,687,17124486,850735,25937743,5172091, Approved
664,5, Not Graduate, No,8564047,21766672,21,510,9461966,16659492,27133999,10548865, Rejected
3943,0, Graduate, No,7699713,31502059,2,789,21243436,8395089,25870530,9852876, Approved
1963,4, Not Graduate, No,7775049,17268324,5,341,9448920,8544172,27112697,7464342, Rejected
992,2, Not Graduate, No,2167813,5090165,8,890,1322125,1601459,6083456,1474368, Approved
4245,3, Not Graduate, No,1866510,5366593,21,957,2098254,1714004,4372330,898117, Approved
4078,1, Graduate, Yes,1728637,5617416,11,724,4595728,218989,3666047,2691199, Approved
773,1, Not Graduate, No,9261825,19224939,15,847,26409394,0,34839905,6108046, Approved
3833,0, Not Graduate, No,8047502,18657740,15,685,13026883,10377114,23364830,10936773, Approved
3303,3, Graduate, Yes,1463582,3989790,13,569,591382,1900563,4608487,1976093, Approved
3406,1, Graduate, Yes,3054260,6792817,4,537,2870522,1679369,12405528,4118503, Rejected
2300,2, Not Graduate, No,851221,1990174,13,352,1651317,0,2183805,569012, Rejected
4017,4, Not Graduate, Yes,9252982,28097609,6,611,23996927,6735363,34532897,6203524, Approved
426,0, Graduate, Yes,1105855,2789303,17,440,519185,285678,4480503,1291477, Rejected
3679,3, Not Graduate, No,1087227,2881695,9,431,1562097,2169649,3783532,970716, Rejected
1604,5, Not Graduate, Yes,3562630,12107781,3,663,2380230,2753699,11616353,3214862, Approved
1683,1, Not Graduate, Yes,3777371,8798032,7,498,1095437,4372732,10472166,5792710, Rejected
2963,1, Graduate, No,951176,2636612,3,358,412878,625870,3146356,913719, Rejected
3476,5, Not Graduate, No,711169,1424923,4,342,1480335,747053,2497068,306073, Rejected
3349,4, Graduate, No,1423781,2691949,19,711,602304,1309513,5691326,879370, Approved
1556,3, Graduate, No,195973,825749,16,772,191114,192674,280396,215047, Approved
4034,1, Graduate, No,4314280,9384669,19,511,10014839,4973916,10912732,5095966, Approved
529,2, Graduate, Yes,6794067,24568819,4,548,4397481,13606805,18748938,11178238, Approved
717,3, Graduate, No,6644029,20469650,1,454,10651987,1956198,22180501,6164904, Approved
1718,0, Graduate, No,10627008,28517466,3,293,17264749,15843952,35262052,9472670, Approved
2270,5, Not Graduate, No,9348704,20027390,10,536,8057187,14129499,21836393,6953683, Rejected
1990,0, Not Graduate, Yes,4720987,16401715,3,542,11163973,2276840,12240486,6546978, Approved
1040,5, Not Graduate, No,601228,2269123,4,373,0,0,1943265,213599, Rejected
4139,2, Not Graduate, No,5028950,17495518,20,372,5363869,8903870,18468989,6702536, Rejected
2553,1, Not Graduate, Yes,3857320,13414398,8,550,2911438,100148,10754304,2692847, Rejected
3783,5, Graduate, Yes,9535426,19722814,17,305,30076926,2502882,25999921,9110562, Rejected
3317,1, Not Graduate, No,2864360,10979852,20,416,3734755,3683422,5717163,2987084, Rejected
995,2, Graduate, No,3150131,12009338,17,688,5818055,3366172,9695259,2107303, Approved
3477,2, Not Graduate, Yes,10100388,39277308,10,702,5390261,13933766,24571025,5353719, Approved
1173,3, Graduate, No,5945957,24748878,9,853,14996095,11129747,14078509,8581929, Approved
1483,0, Not Graduate, Yes,2370496,6428234,8,669,6698753,1722694,9157412,1614476, Approved
2302,4, Not Graduate, No,535462,1570121,6,798,301808,94044,1872073,501884, Approved
1930,5, Graduate, No,6497383,18969200,18,351,6876045,2661526,23348636,7154031, Rejected
1375,4, Not Graduate, Yes,5098246,10645365,12,698,15903396,1980832,20958428,3262423, Approved
1218,4, Graduate, No,5068993,21200890,12,462,13818588,7106303,22148367,2932702, Rejected
8,2, Graduate, Yes,5248778,15378295,20,364,13067559,5781930,12120182,5783284, Rejected
2218,2, Graduate, Yes,6764627,25747103,10,703,11497480,8200989,28507745,5022099, Approved
1915,0, Not Graduate, No,491460,1706808,2,643,655611,0,1723867,177923, Approved
3003,4, Graduate, Yes,3479095,10020676,8,903,202111,2393471,8133693,1983228, Approved
720,2, Not Graduate, Yes,3943344,9368500,5,329,9554587,1006098,13375909,3974916, Rejected
874,4, Graduate, No,8905204,33265347,4,803,4410448,10304152,35080457,7957313, Approved
886,2, Graduate, No,4806209,13285885,2,767,7083529,5049431,15839580,6334040, Approved
168,1, Graduate, No,1719093,6017943,6,538,2454513,3185293,4913971,1082487, Rejected
2749,5, Not Graduate, Yes,627083,1195858,7,357,106360,698539,1645648,552244, Rejected
3665,4, Not Graduate, No,1929670,4182904,9,370,509132,1343432,5547035,830137, Rejected
967,1, Graduate, No,4354956,12024874,19,316,2342295,3170829,11569672,5350246, Rejected
3501,1, Not Graduate, Yes,7922888,26799668,16,652,1358986,11334868,17106751,10906803, Approved
1024,4, Not Graduate, Yes,1066689,3082743,4,510,2796364,1101808,3736996,1628844, Approved
2152,2, Not Graduate, No,6276504,27135827,18,382,3255050,14183359,13996200,4948129, Rejected
3313,2, Graduate, No,7580013,25363132,4,788,2274059,8806787,14937401,6722699, Approved
841,4, Graduate, Yes,3540112,8502861,4,513,3932123,3884352,11128740,3791052, Rejected
808,3, Not Graduate, Yes,3504443,12692145,14,587,3721548,6463057,12126203,4312020, Approved
128,3, Not Graduate, No,5076015,17955471,10,397,94206,8927048,16721215,6509418, Rejected
2059,2, Not Graduate, Yes,6197769,17038860,2,494,102534,1726840,23865858,6816662, Rejected
1642,2, Not Graduate, No,10045914,31396357,11,582,9423243,2386874,23280340,14169534, Approved
31,2, Not Graduate, No,9760730,23639953,11,343,21351259,5287197,24073351,9778047, Rejected
4213,0, Not Graduate, No,207294,605763,11,681,418102,214503,392606,0, Approved
1917,4, Not Graduate, No,1625477,6411813,17,540,3147992,760519,5656765,1168376, Approved
1632,2, Graduate, Yes,7171089,17823984,12,815,1138401,5640964,16970513,5026290, Approved
1917,4, Not Graduate, No,1541642,6411756,16,565,3070472,720039,5437782,1110480, Approved
3225,5, Graduate, No,6629824,17085208,13,425,994388,7601522,23599653,8136872, Rejected
203,2, Graduate, No,511495,1536020,2,854,1556080,318665,1440748,599182, Approved
909,4, Not Graduate, No,3516369,10709213,12,345,7648188,6577461,7526434,3346035, Rejected
2432,4, Graduate, No,7606327,28462178,1,741,502566,11882263,28875000,10289054, Approved
2643,3, Not Graduate, No,2049591,7369182,18,646,2203065,3119069,5872469,1999508, Approved
436,0, Not Graduate, No,8467336,21630806,18,559,5158014,9400253,32364620,11106288, Approved
3981,1, Not Graduate, Yes,426903,895234,8,846,595886,523284,1493786,292019, Approved
3916,1, Graduate, No,8291650,33857082,16,897,23491152,7897860,32127522,8124497, Approved
1025,3, Graduate, No,8608159,31892046,1,430,11825750,1833600,22495346,7932027, Approved
1573,3, Graduate, No,5043216,16633737,8,616,1947633,3636578,13735346,4914795, Approved
2318,2, Graduate, Yes,2359418,5551578,7,382,4324615,521839,7104242,2006267, Rejected
1205,5, Graduate, Yes,1707902,4820089,12,508,2896726,1914816,4877117,2069468, Rejected
1425,5, Graduate, No,9697829,27470020,3,330,8253774,1269485,35965346,9356802, Rejected
3251,2, Not Graduate, No,6948009,24750378,14,653,7713701,3837570,14111867,8754209, Approved
3296,0, Not Graduate, No,3634230,14327297,9,396,5841677,5597640,9513821,4690231, Rejected
1822,4, Graduate, Yes,1605198,3288528,17,422,203273,2302783,2907223,1131269, Rejected
1680,4, Graduate, No,1834971,5336375,9,588,396330,1152735,3838875,1361722, Approved
3483,2, Not Graduate, No,6553494,25356031,6,923,21696230,509786,21462697,9183114, Approved
2610,4, Graduate, No,6193325,11850632,12,818,9927833,9104391,14691788,3065597, Approved
2935,3, Graduate, Yes,7105204,19032115,13,367,3660164,3487128,19036275,4389561, Rejected
2725,1, Graduate, Yes,6191237,13502722,2,313,8834173,7699100,15640943,6552041, Rejected
3311,5, Not Graduate, No,8065075,24906176,16,590,23806822,16015595,25686711,4526315, Approved
750,4, Not Graduate, No,5203688,20198031,7,684,8690329,2059575,12487516,2776455, Approved
4135,5, Graduate, Yes,6032134,13914132,22,797,14547749,9749556,14445095,3344499, Approved
3266,4, Not Graduate, Yes,5818908,19137574,6,804,747698,7311436,22375062,5737457, Approved
4240,0, Not Graduate, Yes,8408841,22703488,14,410,379479,13356794,31880847,9969082, Rejected
3322,3, Not Graduate, No,2425847,8663530,12,403,7414143,1855886,6333410,2423578, Rejected
2303,5, Graduate, Yes,11019089,30110665,12,417,17975081,17639256,23007033,7265331, Rejected
2870,4, Graduate, No,9203144,26326721,1,431,13673297,4829892,24636678,8224295, Rejected
2562,1, Not Graduate, Yes,656897,1331759,9,520,651698,1149412,1670170,868796, Rejected
621,2, Graduate, No,4812159,10662773,3,606,12553685,909974,14153217,7533455, Approved
3642,3, Graduate, Yes,7228145,15308496,17,531,7686606,6025477,19130706,10998056, Rejected
3152,3, Graduate, No,1476681,3181250,8,725,2042675,1854441,3746826,1983642, Approved
1994,4, Not Graduate, Yes,9028711,29020905,12,763,22976792,8935938,22802745,10916946, Approved
432,1, Graduate, No,1155581,3585827,8,593,2415232,1302631,3037746,470993, Approved
2497,3, Not Graduate, Yes,3246111,11684430,6,704,9391233,6417583,8579317,1387169, Approved
1409,3, Not Graduate, Yes,2013684,4185112,15,571,1665844,4115916,5200436,1451925, Approved
3947,1, Graduate, Yes,3623565,10336824,13,643,6344584,1539840,11356693,3916646, Approved
1248,1, Graduate, Yes,933003,3210648,4,885,1964568,1445559,2232246,1312266, Approved
4116,4, Not Graduate, Yes,3395695,7005930,15,695,8112629,1986462,7204170,3950005, Approved
2778,5, Graduate, Yes,9175442,19670282,13,859,7408691,6545169,27510980,10143502, Approved
1882,4, Graduate, Yes,2751271,8759243,19,514,2796953,4680334,8578385,2218191, Rejected
2086,5, Not Graduate, No,7820703,16579827,17,830,5356669,1806178,20019372,5075287, Approved
371,4, Not Graduate, No,2103863,6683378,4,749,1178758,1719574,7030518,1264882, Approved
2000,3, Not Graduate, Yes,3175415,6270008,18,929,2366310,3199822,10023259,4187558, Approved
1706,5, Not Graduate, No,8020863,31920812,12,349,22623117,14162303,30975908,8292238, Rejected
751,2, Graduate, No,1501587,3540196,3,591,3716013,1295290,4505009,1787423, Approved
440,3, Graduate, Yes,9021437,21418302,2,683,13947748,3751668,20634849,8726694, Approved
972,5, Graduate, Yes,4529696,11876313,20,598,871967,2708592,14758068,2421985, Approved
1310,4, Graduate, Yes,8096401,17583860,9,612,17545935,3154839,21254199,11495078, Approved
1830,1, Not Graduate, Yes,3116055,6571082,15,485,4159427,1846570,11691763,3910029, Rejected
575,0, Graduate, No,8420527,17119536,17,382,12933813,5042342,29849038,9946663, Rejected
475,1, Not Graduate, Yes,9647828,30038331,17,698,5459399,5910522,20936255,7548747, Approved
1952,0, Not Graduate, Yes,2610920,6425369,16,584,4519223,3534473,6673774,1366620, Approved
4067,4, Graduate, No,3791589,11591060,6,352,5891520,4333877,14327703,4869405, Rejected
553,5, Not Graduate, No,4616949,15268208,12,920,5595503,1157289,11701708,3855223, Approved
3217,5, Not Graduate, No,3700307,14329103,12,808,1172014,480041,14243576,3653009, Approved
3357,4, Graduate, No,4584267,15969121,7,393,6422748,8744162,14009511,7315127, Rejected
1947,2, Graduate, No,8754011,31307207,20,313,16206523,4391717,19325649,7884139, Rejected
3732,5, Not Graduate, Yes,7782217,29112658,3,680,10688993,8709518,27580920,4462818, Approved
1997,3, Not Graduate, No,8440146,23128977,3,733,22223135,3541316,18304072,8845828, Approved
2764,3, Not Graduate, Yes,4649306,13411633,21,657,1128189,8849451,17586335,6125727, Approved
2964,5, Not Graduate, Yes,9249737,18575245,13,554,11160862,819951,19034880,4487655, Rejected
690,1, Not Graduate, Yes,3762611,11585793,2,465,10038853,5958075,12386879,5103216, Rejected
1655,5, Not Graduate, Yes,7956311,26886409,18,560,5111538,7485378,26378252,11156623, Approved
4262,3, Graduate, Yes,3048237,7199129,6,812,1307498,4450440,5836491,2400504, Approved
3395,1, Not Graduate, No,4062607,11092398,5,471,6556385,6675237,13943377,4421297, Rejected
3629,2, Graduate, Yes,8269786,33253288,4,756,19460442,561264,20680462,7073661, Approved
2209,1, Graduate, Yes,277052,966821,12,346,96913,100444,1139125,111542, Rejected
3233,2, Graduate, No,6097948,14438931,14,589,4529552,12217494,25314887,4026466, Approved
4239,0, Not Graduate, No,2155621,7852275,1,332,3379007,642928,6639123,1520817, Approved
3138,2, Not Graduate, Yes,7347987,19612494,5,703,9077068,12805681,14022025,8533982, Approved
2081,0, Graduate, Yes,1053961,3383763,8,303,514265,547111,3499382,759891, Rejected
224,4, Graduate, Yes,4496620,10160228,1,471,8584327,3940625,16225632,3553943, Rejected
2257,3, Graduate, No,8012929,17920271,20,574,1803981,8512831,24187587,9448620, Approved
3437,1, Graduate, No,3102380,9524106,3,595,595767,3499683,9598687,1917073, Approved
3208,4, Graduate, Yes,3440522,10641898,18,887,8830795,4988898,11073990,4157857, Approved
2,0, Not Graduate, Yes,4132304,12848094,7,415,2877354,2372960,9491141,3330026, Rejected
1438,0, Graduate, No,2721649,7712696,5,614,3325391,2019396,5452797,3069045, Approved
2426,0, Not Graduate, No,6779814,24804176,15,326,11737872,6169528,15503791,6508462, Rejected
2882,1, Not Graduate, No,5981451,16557040,6,426,13349868,10592212,21995610,7467585, Rejected
2288,2, Not Graduate, No,185757,838664,5,360,92905,0,376509,100762, Rejected
1946,0, Not Graduate, No,7240739,21897986,1,512,18127673,11677396,16164033,7321489, Rejected
182,0, Graduate, Yes,895246,2251679,16,603,96443,738243,1935446,623989, Approved
101,4, Not Graduate, No,397634,932880,11,482,775426,95695,1195003,100238, Rejected
2244,3, Graduate, No,7896096,28250588,1,522,14024852,10256230,20152807,12717757, Approved
1818,4, Graduate, Yes,9357566,26946588,14,801,19784014,6612040,24146481,5349962, Approved
2786,0, Not Graduate, No,8068945,31006726,15,777,6319731,12019511,22943119,4501436, Approved
2460,2, Not Graduate, Yes,3560844,13625811,2,401,6353967,3206077,8160527,5591606, Approved
3724,1, Not Graduate, No,3522194,12731878,3,346,5765923,6559107,13115532,1870800, Approved
1936,0, Not Graduate, No,4621254,18336952,7,315,7320419,8436395,18145447,3895757, Rejected
3125,5, Not Graduate, No,1746589,6108001,18,329,3498856,2463437,6928394,1350117, Rejected
2605,1, Not Graduate, No,6415929,13016605,6,757,10487551,12280182,12975259,6557181, Approved
1254,0, Graduate, Yes,3503086,12000225,15,648,2645903,696316,11334669,4775786, Approved
1367,3, Not Graduate, No,9698618,21632534,7,483,17612022,7637159,34320771,12924417, Rejected
3406,1, Graduate, Yes,3321883,7525984,3,522,3158351,1587956,12625022,3604492, Rejected
144,4, Not Graduate, No,7357122,16206407,19,512,2546353,9951293,26524725,7532443, Rejected
1094,2, Graduate, Yes,4008832,15142388,2,318,2465550,1286460,7854168,2520156, Rejected
1747,2, Not Graduate, No,5685543,12311076,19,538,913269,9098919,11693183,3652133, Approved
2213,4, Not Graduate, No,588662,1639479,12,426,423993,0,1539338,708229, Rejected
3100,2, Not Graduate, No,6895552,14483124,2,458,10772979,11001511,21964378,6124471, Rejected
4009,1, Not Graduate, No,5264478,18454026,11,914,14331783,492026,15048455,6974678, Approved
3168,2, Graduate, No,5081226,21435353,1,358,11295260,958570,14980920,8101433, Approved
955,0, Not Graduate, No,2202357,8877843,4,529,898006,1051309,4196851,2564742, Approved
555,3, Not Graduate, Yes,9224176,23929885,6,326,189417,18524630,33303389,10588238, Rejected
3656,1, Graduate, No,8541589,34248177,16,646,4960532,10854583,18876842,8251765, Approved
1694,1, Not Graduate, No,2316588,5702780,13,656,2646145,662139,6203974,1758565, Approved
4052,1, Graduate, Yes,6532698,19788475,17,852,11655722,3618672,14996707,4628837, Approved
106,3, Not Graduate, Yes,4257665,9179601,16,884,7824796,294504,16521736,5442940, Approved
881,0, Graduate, No,1213241,3098168,10,522,2746379,309743,3218962,1741755, Rejected
230,3, Not Graduate, Yes,1141347,3319014,11,489,2837475,426735,2177678,1272535, Rejected
1445,5, Graduate, Yes,3519333,12506991,9,537,6154336,1520103,10423197,3635377, Approved
205,4, Not Graduate, Yes,10176471,29418639,11,842,308134,7314312,38946232,5410671, Approved
3014,4, Not Graduate, No,2538437,7203884,4,541,2409787,0,9219813,2998820, Rejected
2053,2, Graduate, No,8885418,21922836,3,469,20109524,3742047,29599970,10400388, Rejected
1554,1, Graduate, No,3739419,13843705,15,638,433767,2035669,14409543,2773053, Approved
2596,1, Graduate, Yes,7020287,29080680,13,297,11832441,14284321,22682667,6412827, Rejected
